Price,Adj Close,Close,High,Low,Open,Volume
Ticker,^SET.BK,^SET.BK,^SET.BK,^SET.BK,^SET.BK,^SET.BK
Date,,,,,,
2020-01-22,1574.5899658203125,1574.5899658203125,1580.3399658203125,1566.8599853515625,1579.25,3707200
2020-01-23,1573.699951171875,1573.699951171875,1577.9200439453125,1567.0999755859375,1570.6600341796875,3027800
2020-01-24,1569.550048828125,1569.550048828125,1576.6800537109375,1567.0699462890625,1575.0699462890625,2952700
2020-01-27,1524.1500244140625,1524.1500244140625,1548.1099853515625,1519.030029296875,1546.9000244140625,4517700
2020-01-28,1513.260009765625,1513.260009765625,1535.22998046875,1507.3599853515625,1519.550048828125,3512900
2020-01-29,1524.5899658203125,1524.5899658203125,1528.1400146484375,1511.1500244140625,1522.8800048828125,3104100
2020-01-30,1523.989990234375,1523.989990234375,1525.1700439453125,1515.6800537109375,1516.3599853515625,2644100
2020-01-31,1514.1400146484375,1514.1400146484375,1532.0899658203125,1514.1400146484375,1528.8599853515625,2744300
2020-02-03,1496.06005859375,1496.06005859375,1513.4300537109375,1495.93994140625,1507.280029296875,2636200
2020-02-04,1519.3800048828125,1519.3800048828125,1520.0999755859375,1499.2099609375,1501.3399658203125,3098100
2020-02-05,1534.1400146484375,1534.1400146484375,1534.9300537109375,1516.550048828125,1521.6700439453125,4081900
2020-02-06,1535.7900390625,1535.7900390625,1541.81005859375,1530.510009765625,1538.2900390625,3755500
2020-02-07,1535.239990234375,1535.239990234375,1539.3599853515625,1527.3399658203125,1536.280029296875,2859800
2020-02-11,1523.9300537109375,1523.9300537109375,1539.4300537109375,1522.969970703125,1538.31005859375,2755500
2020-02-12,1539.8399658203125,1539.8399658203125,1542.760009765625,1529.1500244140625,1530.5899658203125,2925600
2020-02-13,1532.77001953125,1532.77001953125,1542.18994140625,1530.43994140625,1539.31005859375,2423700
2020-02-14,1526.300048828125,1526.300048828125,1540.4599609375,1524.1500244140625,1537.1600341796875,3912800
2020-02-17,1527.25,1527.25,1532.8699951171875,1523.739990234375,1528.47998046875,16807500
2020-02-18,1513.6800537109375,1513.6800537109375,1522.3299560546875,1510.52001953125,1521.0,2443300
2020-02-19,1505.5400390625,1505.5400390625,1523.6099853515625,1501.739990234375,1517.780029296875,3100600
2020-02-20,1491.239990234375,1491.239990234375,1504.949951171875,1484.510009765625,1504.47998046875,3325500
2020-02-21,1495.0899658203125,1495.0899658203125,1495.1700439453125,1476.8900146484375,1480.530029296875,2862000
2020-02-24,1435.56005859375,1435.56005859375,1474.1199951171875,1435.56005859375,1473.5699462890625,4007200
2020-02-25,1439.0999755859375,1439.0999755859375,1446.6300048828125,1416.4000244140625,1436.239990234375,4473800
2020-02-26,1366.4100341796875,1366.4100341796875,1428.3499755859375,1366.4100341796875,1425.56005859375,5428800
2020-02-27,1395.0799560546875,1395.0799560546875,1397.68994140625,1355.6300048828125,1369.8299560546875,4939400
2020-02-28,1340.52001953125,1340.52001953125,1357.1500244140625,1337.0,1348.4599609375,4817700
2020-03-02,1335.719970703125,1335.719970703125,1358.52001953125,1317.449951171875,1355.989990234375,4166200
2020-03-03,1375.02001953125,1375.02001953125,1380.3900146484375,1352.219970703125,1357.719970703125,3974200
2020-03-04,1378.6099853515625,1378.6099853515625,1380.8199462890625,1358.239990234375,1361.43994140625,3046900
2020-03-05,1390.8299560546875,1390.8299560546875,1408.3499755859375,1390.8299560546875,1391.3499755859375,3823100
2020-03-06,1364.5699462890625,1364.5699462890625,1374.199951171875,1359.75,1373.18994140625,2983800
2020-03-09,1255.93994140625,1255.93994140625,1299.77001953125,1249.31005859375,1272.949951171875,5759600
2020-03-10,1271.25,1271.25,1285.6500244140625,1258.699951171875,1262.800048828125,4071500
2020-03-11,1249.8900146484375,1249.8900146484375,1281.6300048828125,1238.0,1268.56005859375,3878900
2020-03-12,1114.9100341796875,1114.9100341796875,1187.3900146484375,1095.3699951171875,1184.1600341796875,7644200
2020-03-13,1128.9100341796875,1128.9100341796875,1164.1600341796875,969.0800170898438,1008.0599975585938,8341500
2020-03-16,1046.0799560546875,1046.0799560546875,1105.199951171875,1043.7900390625,1072.300048828125,5095700
2020-03-17,1035.1700439453125,1035.1700439453125,1068.8499755859375,1035.1600341796875,1045.0899658203125,4758600
2020-03-18,1048.1500244140625,1048.1500244140625,1076.1600341796875,1026.8900146484375,1053.0400390625,4333100
2020-03-19,1044.18994140625,1044.18994140625,1048.800048828125,1010.5999755859375,1019.0700073242188,4613300
2020-03-20,1127.239990234375,1127.239990234375,1133.56005859375,1070.050048828125,1077.6500244140625,6815100
2020-03-23,1024.4599609375,1024.4599609375,1065.6700439453125,1022.8300170898438,1045.6500244140625,4843400
2020-03-24,1033.8399658203125,1033.8399658203125,1067.510009765625,1024.3800048828125,1064.3299560546875,4541800
2020-03-25,1080.030029296875,1080.030029296875,1099.93994140625,1050.719970703125,1063.22998046875,5078200
2020-03-26,1091.9599609375,1091.9599609375,1103.5899658203125,1072.93994140625,1074.6400146484375,4370300
2020-03-27,1099.760009765625,1099.760009765625,1124.280029296875,1089.1400146484375,1112.8299560546875,4453400
2020-03-30,1087.8199462890625,1087.8199462890625,1094.1199951171875,1073.3699951171875,1087.3499755859375,2830500
2020-03-31,1125.8599853515625,1125.8599853515625,1127.9200439453125,1104.1199951171875,1108.7900390625,4501300
2020-04-01,1105.510009765625,1105.510009765625,1132.0999755859375,1105.3399658203125,1117.510009765625,13438800
2020-04-02,1138.27001953125,1138.27001953125,1142.469970703125,1105.31005859375,1113.9100341796875,6268100
2020-04-03,1138.8399658203125,1138.8399658203125,1156.5899658203125,1130.5400390625,1150.8599853515625,5843200
2020-04-07,1214.949951171875,1214.949951171875,1220.6700439453125,1173.1400146484375,1184.8699951171875,6748500
2020-04-08,1205.77001953125,1205.77001953125,1213.550048828125,1192.97998046875,1202.0,5861200
2020-04-09,1210.47998046875,1210.47998046875,1243.5,1202.25,1220.780029296875,6188900
2020-04-10,1228.030029296875,1228.030029296875,1228.0699462890625,1205.1500244140625,1207.469970703125,4110300
2020-04-13,1236.780029296875,1236.780029296875,1237.22998046875,1220.0,1229.2099609375,3805500
2020-04-14,1256.3499755859375,1256.3499755859375,1267.550048828125,1241.0999755859375,1252.5,5810200
2020-04-15,1236.0999755859375,1236.0999755859375,1261.6600341796875,1233.6600341796875,1253.9200439453125,5160700
2020-04-16,1200.1500244140625,1200.1500244140625,1231.050048828125,1200.1400146484375,1226.1600341796875,4606400
2020-04-17,1239.239990234375,1239.239990234375,1239.52001953125,1218.5699462890625,1230.3399658203125,4027200
2020-04-20,1266.4000244140625,1266.4000244140625,1273.25,1237.219970703125,1241.93994140625,4466200
2020-04-21,1252.9200439453125,1252.9200439453125,1260.9599609375,1243.5799560546875,1247.52001953125,4526900
2020-04-22,1261.81005859375,1261.81005859375,1262.4300537109375,1231.5799560546875,1245.9000244140625,4698400
2020-04-23,1272.530029296875,1272.530029296875,1276.1800537109375,1260.800048828125,1266.6099853515625,4869000
2020-04-24,1258.780029296875,1258.780029296875,1280.02001953125,1255.72998046875,1274.2099609375,5181900
2020-04-27,1267.4100341796875,1267.4100341796875,1272.75,1258.449951171875,1271.219970703125,3816400
2020-04-28,1274.989990234375,1274.989990234375,1283.010009765625,1260.9599609375,1267.4599609375,4857100
2020-04-29,1282.6800537109375,1282.6800537109375,1286.449951171875,1275.6800537109375,1282.5699462890625,4591400
2020-04-30,1301.6600341796875,1301.6600341796875,1301.6600341796875,1292.969970703125,1297.9300537109375,5666100
2020-05-05,1278.6300048828125,1278.6300048828125,1289.0899658203125,1278.5,1287.699951171875,4419300
2020-05-07,1257.97998046875,1257.97998046875,1277.3599853515625,1252.199951171875,1274.5,4719700
2020-05-08,1266.02001953125,1266.02001953125,1270.5400390625,1256.739990234375,1265.22998046875,3586300
2020-05-11,1287.300048828125,1287.300048828125,1293.3499755859375,1276.5999755859375,1277.4100341796875,4224700
2020-05-12,1299.68994140625,1299.68994140625,1301.8800048828125,1283.8699951171875,1286.31005859375,4250700
2020-05-13,1294.550048828125,1294.550048828125,1303.280029296875,1290.469970703125,1297.030029296875,4975300
2020-05-14,1280.4000244140625,1280.4000244140625,1290.239990234375,1275.8499755859375,1286.6300048828125,5125900
2020-05-15,1280.760009765625,1280.760009765625,1289.239990234375,1278.8599853515625,1287.06005859375,4539100
2020-05-18,1286.530029296875,1286.530029296875,1295.93994140625,1283.5999755859375,1290.1099853515625,4745100
2020-05-19,1309.949951171875,1309.949951171875,1318.010009765625,1304.489990234375,1308.9599609375,5935800
2020-05-20,1322.199951171875,1322.199951171875,1322.219970703125,1306.9599609375,1311.3599853515625,5978800
2020-05-21,1320.68994140625,1320.68994140625,1333.25,1315.030029296875,1330.8399658203125,6180200
2020-05-22,1303.969970703125,1303.969970703125,1311.5400390625,1286.760009765625,1309.9200439453125,6012400
2020-05-25,1320.97998046875,1320.97998046875,1323.4300537109375,1302.1199951171875,1308.1600341796875,7031100
2020-05-26,1336.0899658203125,1336.0899658203125,1345.31005859375,1332.300048828125,1335.8699951171875,8389600
2020-05-27,1345.1099853515625,1345.1099853515625,1345.530029296875,1328.0699462890625,1339.1800537109375,7640700
2020-05-28,1337.510009765625,1337.510009765625,1358.5999755859375,1337.5,1356.02001953125,6952000
2020-05-29,1342.8499755859375,1342.8499755859375,1342.8800048828125,1323.1199951171875,1333.699951171875,8738200
2020-06-01,1352.3699951171875,1352.3699951171875,1362.4599609375,1348.989990234375,1355.3900146484375,7147900
2020-06-02,1374.1800537109375,1374.1800537109375,1374.2900390625,1357.22998046875,1361.6400146484375,7472300
2020-06-04,1411.010009765625,1411.010009765625,1413.5400390625,1393.2099609375,1396.25,10389900
2020-06-05,1435.699951171875,1435.699951171875,1438.0899658203125,1402.77001953125,1416.719970703125,10138300
2020-06-08,1438.6600341796875,1438.6600341796875,1454.949951171875,1429.6800537109375,1449.760009765625,9420800
2020-06-09,1408.3699951171875,1408.3699951171875,1448.1300048828125,1400.8699951171875,1438.6400146484375,10598300
2020-06-10,1418.77001953125,1418.77001953125,1423.3599853515625,1402.4599609375,1417.0400390625,6505100
2020-06-11,1396.77001953125,1396.77001953125,1421.510009765625,1384.6800537109375,1413.199951171875,11370000
2020-06-12,1382.56005859375,1382.56005859375,1386.219970703125,1353.510009765625,1359.0,11574500
2020-06-15,1341.989990234375,1341.989990234375,1379.780029296875,1338.25,1373.5,9549000
2020-06-16,1367.1300048828125,1367.1300048828125,1376.989990234375,1362.3800048828125,1374.5899658203125,9219500
2020-06-17,1376.1800537109375,1376.1800537109375,1381.0,1358.27001953125,1362.780029296875,7679100
2020-06-18,1372.97998046875,1372.97998046875,1377.3900146484375,1358.1099853515625,1359.6800537109375,8802800
2020-06-19,1370.8199462890625,1370.8199462890625,1380.02001953125,1368.030029296875,1376.8900146484375,6319500
2020-06-22,1352.1800537109375,1352.1800537109375,1367.97998046875,1347.5999755859375,1359.300048828125,7491300
2020-06-23,1356.4300537109375,1356.4300537109375,1361.8399658203125,1351.9200439453125,1359.550048828125,6303800
2020-06-24,1333.4300537109375,1333.4300537109375,1365.4599609375,1333.3199462890625,1362.4200439453125,5901500
